"GEOID","year","population","male","female","male_ratio","norm_age_0_19","norm_age_20_69","norm_age_70_plus","race_diversity","unemployment_rate","median_income","mean_income","PercFamiliesBelowPovertyline","HU_occupied_perc","rent_rate","HU_avg_HHsize_owner","HU_avg_HHsize_renter","YB_before_1979_pct","YB_1980_2019_pct","dummy_BY_thredhold50perc"
6037203720,2018,4237,2077,2160,49.020533396271,30.7528911966014,63.7007316497522,5.54637715364645,40.0057953999876,5.3,35106,46328,32.5,94,76.9718948322756,3.43,4.23,88.8045540796964,11.1954459203036,0
6037189201,2018,3370,1509,1861,44.7774480712166,8.78338278931751,82.4629080118694,8.75370919881306,41.6687652440367,6.9,40048,55448,13.1,94.9,89.2655367231638,3.07,1.58,79.5162120432321,20.4837879567679,0
6037211803,2018,3403,1661,1742,48.8098736409051,17.5139582721128,80.1645606817514,2.32148104613576,46.7615435689707,3.4,50115,59617,16.9,83.7,76.5039727582293,2.1,2.32,66.6,33.4,0
6037211922,2018,3522,1844,1678,52.3566155593413,20.8120386144236,72.8279386712095,6.36002271436684,69.1886740311004,4.7,47778,57090,14.7,87.5,86.3968148639681,1.5,2.69,86.9331283627978,13.0668716372022,0
6037212501,2018,1912,933,979,48.7970711297071,15.3765690376569,79.0794979079498,5.5439330543933,71.8239023301413,6.4,38538,54970,14.5,92.4,88.3833494675702,2.21,1.99,80.2051282051282,19.7948717948718,0
6037241201,2018,2937,1427,1510,48.5869935308138,25.1957780047668,66.1899897854954,8.61423220973783,66.3215228341303,10.2,39063,53184,25.6,95.6,43.4831460674157,3.59,3.12,86.1271676300578,13.8728323699422,0
6037267901,2018,2314,1113,1201,48.0985306828003,8.72947277441659,51.5989628349179,39.6715643906655,43.5541729011862,5.2,129306,226934,1.6,70.1,12.3853211009174,1.7,1.62,55.6390977443609,44.3609022556391,0
6037269906,2018,3102,1593,1509,51.3539651837524,12.2823984526112,82.9142488716957,4.8033526756931,58.4605260805927,2.5,78721,97009,4.2,93.2,86.3771564544914,1.76,2,54.1343669250646,45.8656330749354,0
6037601501,2018,3995,1900,2095,47.5594493116396,33.7171464330413,63.8798498122653,2.40300375469337,59.4441299434055,5.7,36515,45849,20.3,98.8,80.4347826086957,4.04,3.58,81.8265682656827,18.1734317343173,0
6037203900,2018,3179,1616,1563,50.8335954702737,27.4929223026109,66.278703994967,6.22837370242214,49.2189770455117,8.1,49712,70133,21.2,96.8,57.5635876840696,4.61,4.11,91.0863509749304,8.91364902506964,0
6037204110,2018,3299,1595,1704,48.3479842376478,27.6750530463777,62.8069111852076,9.51803576841467,51.5320532616597,8.1,46875,55693,17.6,97.2,61.2756264236902,4.6,3.44,93.1335830212235,6.86641697877653,0
6037204120,2018,2960,1565,1395,52.8716216216216,30.2702702702703,59.5608108108108,10.1689189189189,50.2771411614317,7.2,46964,52976,14.6,100,59.919028340081,4.47,3.66,94.6879150066401,5.31208499335989,0
6037204300,2018,4986,2462,2524,49.3782591255515,30.8664259927798,58.3233052547132,10.810268752507,47.5187323543225,9,37174,42676,27.4,92.1,69.8389458272328,4.22,3.77,78.515625,21.484375,0
6037204600,2018,4121,2061,2060,50.0121329774327,27.6874545013346,64.9356952196069,7.37685027905848,32.6053645013164,7,31042,41017,23.9,97.4,76.8151815181518,4.89,3.09,93.2119205298013,6.78807947019868,0
6037204700,2018,5676,2930,2746,51.6208597603946,30.4087385482734,63.1430584918957,6.44820295983087,47.8999518763027,6.2,55766,69788,19.3,97.3,51.25,4.66,4.46,92.9755327545383,7.02446724546172,0
6037204810,2018,5462,2883,2579,52.7828634199927,27.6455510801904,68.4913950933724,3.8630538264372,42.688326563973,6.6,44864,53228,19.9,97.3,61.4185502727981,4.78,4.14,76.3052208835341,23.6947791164659,0
6037204820,2018,2146,1121,1025,52.2367194780988,27.3532152842498,62.022367194781,10.6244175209692,51.7336921071214,2.3,39907,59330,20.1,90.1,49.7307001795332,4.16,4.35,71.484375,28.515625,0
6037204910,2018,3263,1700,1563,52.0992951271836,27.2448666870978,66.1661048115231,6.5890285013791,38.3923839285354,5.5,37143,49670,24.3,96.3,69.6256684491979,3.99,3.46,72.0092915214866,27.9907084785134,0
6037137201,2018,6063,2818,3245,46.47864093683,25.3339930727363,65.6605640771895,9.00544285007422,55.6751666466313,9.3,75988,104333,9.1,100,56.9224174882126,2.53,2.58,80.9982486865149,19.0017513134851,0
6037137301,2018,2354,1163,1191,49.4052676295667,21.8776550552251,66.142735768904,11.9796091758709,34.4682743232835,4.9,152188,188398,1.1,90.3,6.70807453416149,3.18,3.85,79.8692810457516,20.1307189542484,0
6037137302,2018,4406,2301,2105,52.2242396731729,19.9500680889696,62.9142078983205,17.1357240127099,29.8678668073021,5.2,134971,156577,1.9,100,11.8198874296435,2.73,2.67,86.4544319600499,13.5455680399501,0
6037137401,2018,4403,2247,2156,51.033386327504,23.5521235521236,67.4540086304792,8.99386781739723,34.8731423132567,8.9,109821,143187,3.2,93.5,26.4957264957265,2.58,2.91,86.1042183622829,13.8957816377171,0
6037141302,2018,5992,2703,3289,45.1101468624833,12.7336448598131,80.607476635514,6.6588785046729,35.850398439575,7.7,88289,123110,0.7,92.7,67.5521821631879,2.46,1.89,60.103986135182,39.896013864818,0
6037141400,2018,4979,2360,2619,47.3990761197027,22.6953203454509,60.2731472183169,17.0315324362322,32.9140655464741,3.6,96744,140031,1.2,94.5,50.7428040854225,3.06,1.9,75.1643904906424,24.8356095093576,0
6037143100,2018,4422,2310,2112,52.2388059701493,10.719131614654,82.722749886929,6.55811849841701,47.4011260256425,7.6,97727,141685,4,92.3,57.3844884488449,2.05,1.93,55.9101123595506,44.0898876404494,0
6037535001,2018,4288,2339,1949,54.5475746268657,33.6753731343284,61.357276119403,4.96735074626866,57.1756676911617,8.4,41702,49929,20.2,93.2,55.5656108597285,4.3,4.07,81.1451135241856,18.8548864758144,0
6037104203,2018,5541,2667,2874,48.1321061180292,32.954340371774,62.4977440895145,4.54791553871142,57.1818272156754,8.8,46406,62300,23.8,98.6,53.3161068044789,5.68,4.12,60.1036269430052,39.8963730569948,0
6037102107,2018,4333,2292,2041,52.8963766443573,19.8938379875375,69.3053311793215,10.800830833141,36.8638238021008,5.9,106037,112644,3.5,96.5,24.7781065088757,3.16,3.12,72.9813664596273,27.0186335403727,0
6037203800,2018,4941,2333,2608,47.217162517709,32.260675976523,61.5057680631451,6.23355596033192,52.8348661135214,5.8,43234,59279,24.3,97,50.7160909856782,4.28,4.31,90.4636920384952,9.53630796150481,0
6037207710,2018,4350,2335,2015,53.6781609195402,6.75862068965517,83.1494252873563,10.0919540229885,65.4108178094861,4.5,90667,120888,20.9,84.4,72.581108240023,2.03,1.36,68.349358974359,31.650641025641,0
6037207900,2018,6133,3023,3110,49.2907223218653,12.0658731452796,83.6947660198924,4.23936083482798,70.1406501234165,5,88800,107469,7.5,85,67.3338275265629,1.68,1.67,14.4549763033175,85.5450236966825,1
6037208000,2018,7646,3870,3776,50.6147004969919,27.2953178132357,69.0034004708344,3.7012817159299,69.0391369226105,12.3,34914,54728,32.7,98.9,96.1330239752513,2.31,3.01,50.0564971751412,49.9435028248588,0
6037208610,2018,4441,2069,2372,46.5886061697816,17.3384372888989,75.7261877955415,6.93537491555956,69.401390220632,11.8,46797,57629,20.1,92.4,83.7569745815251,4.61,2.73,77.0748299319728,22.9251700680272,0
6037208620,2018,4319,2161,2158,50.0347302616346,21.2317666126418,68.9974531141468,9.77078027321139,72.2949007441448,10.5,39865,54008,21.9,90.5,83.0434782608696,3.43,2.49,85.8913813459268,14.1086186540732,0
6037208903,2018,4212,2589,1623,61.4672364672365,24.3827160493827,70.7977207977208,4.81956315289649,61.000812583592,7.5,28299,39431,46.7,93.4,92.7287581699347,2,3.34,76.4448336252189,23.5551663747811,0
6037209102,2018,5734,3391,2343,59.1384722706662,25.043599581444,69.2186955005232,5.73770491803279,68.5435665509972,5.9,26559,49061,37.5,97.7,94.5096198967621,1.29,2.8,66.7467563671312,33.2532436328688,0
6037209200,2018,4356,2431,1925,55.8080808080808,19.0771349862259,76.1707988980716,4.75206611570248,74.3623099683706,3.9,46393,72212,17.4,86.1,80.4703905921882,1.9,2.14,28.70859337494,71.29140662506,1
6037209300,2018,4684,2388,2296,50.9820666097353,26.4730999146029,70.1537147736977,3.3731853116994,67.85426485935,6.3,27972,40768,43.6,87.2,85.5665467625899,4.58,2.37,53.7650602409639,46.2349397590361,0
6037209510,2018,3004,1422,1582,47.3368841544607,27.0306258322237,66.6777629826897,6.29161118508655,72.3635463412299,8,27740,37983,38,92.6,89.7459165154265,2.31,2.89,74.9,25.1,0
6037210010,2018,3712,1970,1742,53.0711206896552,24.5150862068966,66.2176724137931,9.26724137931035,51.0839001885776,4.5,28359,36140,25.6,96.6,86.7132867132867,3.88,2.87,58.0277098614507,41.9722901385493,0
6037190301,2018,5650,2974,2676,52.6371681415929,4.24778761061947,88.424778761062,7.32743362831858,60.471466833738,6.3,48924,64458,14.1,91.8,87.792374239026,2.96,1.71,79.3015642051655,20.6984357948345,0
6037190510,2018,4240,2118,2122,49.9528301886792,15.6132075471698,80.7783018867924,3.60849056603774,69.6834282662869,5.7,41736,56261,23.2,90.8,90.7997909043387,NA,2.42,53.7982565379826,46.2017434620174,0
6037190520,2018,3873,1945,1928,50.2194681125742,15.156209656597,75.6777691711851,9.16602117221792,66.8971446845557,9.4,35938,47922,23,95,88.4074941451991,2.93,2.33,86.284289276808,13.715710723192,0
6037190700,2018,2841,1307,1534,46.004927842309,12.0380147835269,75.5719816965857,12.3900035198874,52.9597718131731,5.2,37300,63731,23.9,79.4,69.6220251983201,1.65,1.61,59.5307917888563,40.4692082111437,0
6037190902,2018,3835,2207,1628,57.5488917861799,21.3559322033898,74.4198174706649,4.22425032594524,61.7934926541207,7,35787,47060,24.1,88.5,84.5161290322581,3.88,2.44,82.1926910299003,17.8073089700997,0
6037191000,2018,4621,2665,1956,57.6714996753949,11.7290629733824,85.4793334776023,2.79160354901536,67.9933319100007,6,54021,90349,15.3,73.2,67.4512232889439,2.13,1.91,57.5240128068303,42.4759871931697,0
6037191110,2018,3476,1508,1968,43.3831990794016,6.0126582278481,81.415420023015,12.5719217491369,54.4599098735237,4.8,36667,44773,8.2,89.1,84.6600331674959,2.91,2.02,86.9186046511628,13.0813953488372,0
6037191120,2018,4068,2101,1967,51.6470009832842,17.5270403146509,72.1484759095379,10.3244837758112,65.796564113125,13.4,38204,50414,14.6,93.9,85.7907253269917,3.66,2.35,80.5161290322581,19.4838709677419,0
6037191201,2018,4352,1941,2411,44.6001838235294,10.7766544117647,76.0799632352941,13.1433823529412,59.8621619201449,5.1,45772,50578,16.7,88.9,85.3391684901532,2.18,2.01,88.2136279926335,11.7863720073665,0
6037191420,2018,3423,1860,1563,54.3382997370727,16.0677768039731,80.2512416009348,3.68098159509202,62.3698411076827,3.5,62073,66755,10.6,95.7,90.2040816326531,2.58,2.94,77.6182432432432,22.3817567567568,0
6037191500,2018,5776,2709,3067,46.9009695290859,19.5117728531856,72.3164819944598,8.17174515235457,67.1921160058625,8.2,47500,71109,21.2,93.8,73.6179529282978,4.44,3.04,80.3242034656233,19.6757965343767,0
6037191610,2018,4208,1854,2354,44.0589353612167,22.861216730038,71.7205323193916,5.41825095057034,63.6162876433084,9.2,44781,59052,22.2,91.6,80.6636885768985,3.49,2.81,79.606188466948,20.393811533052,0
6037191620,2018,2691,1379,1312,51.2448903753252,21.3303604607952,63.0992196209587,15.570419918246,62.7341009387444,16,28229,34515,18.4,90.6,85.4980079681275,2.17,2.34,83.7914691943128,16.2085308056872,0
6037191710,2018,2734,1464,1270,53.5479151426481,20.0438917337235,72.1653255303584,7.79078273591807,61.9108904692006,8.3,28464,40102,33,84.6,78.3582089552239,2.83,2.38,94.8009748172218,5.19902518277823,0
6037191820,2018,3095,1510,1585,48.7883683360258,14.4426494345719,80,5.55735056542811,68.9709025709819,3.6,64167,74206,7.6,86.9,79.4987146529563,1.44,2.36,77.602523659306,22.397476340694,0
6037137402,2018,4887,2326,2561,47.5956619603028,20.0327399222427,60.4870063433599,19.4802537343974,17.1596015520646,4.3,100781,129898,1,90.8,25.1891410769915,2.46,2.07,86.3000482392668,13.6999517607332,0
6037310100,2018,5766,2791,2975,48.4044398196323,23.7946583420049,65.2792230315643,10.9261186264308,44.3221768764447,6.3,131149,173778,4,94.1,10.8212560386473,2.97,2.82,77.8345250255363,22.1654749744637,0
6037300400,2018,6062,2908,3154,47.9709666776641,26.245463543385,66.7601451666117,6.9943912900033,51.6382947527479,4.2,90050,110298,3.4,93.9,24.1943017281644,3.08,2.83,90.3567984570877,9.64320154291225,0
6037300701,2018,6138,2921,3217,47.5887911371782,23.6070381231672,63.7504072987944,12.6425545780384,32.0732100538489,3.3,119048,156817,3,94.7,16.5554072096128,3.01,2.29,83.8150289017341,16.1849710982659,0
6037300902,2018,1980,990,990,50,19.6464646464646,63.9393939393939,16.4141414141414,38.9240383634323,7.2,133947,150683,2.1,100,7.55494505494505,2.75,2.29,86.6396761133603,13.3603238866397,0
6037320100,2018,7429,3632,3797,48.8894871449724,26.5042401399919,67.6403284425898,5.85543141741823,50.4370344642433,8,71883,83097,10.7,95.9,28.5408872260823,4.11,4.2,73.4888653234358,26.5111346765642,0
6037320300,2018,6659,3392,3267,50.9385793662712,26.2652049857336,67.9681633878961,5.76663162637033,54.5242135829684,7,46250,60786,15.5,93.1,49.6336101612115,3.65,3.32,76.0993274702535,23.9006725297465,0
6037301601,2018,6619,3219,3400,48.6327239764315,13.9749206828826,69.2249584529385,16.8001208641789,47.6211392800113,5.8,44265,68170,8.3,100,91.9123841617523,2.92,2.75,79.3088916982722,20.6911083017278,0
6037301602,2018,4375,2166,2209,49.5085714285714,19.2228571428571,74.7657142857143,6.01142857142857,51.2025808979592,11,57212,79373,8.3,96.4,68.1384248210024,3.19,2.44,92.0398009950249,7.96019900497512,0
6037301702,2018,5763,2945,2818,51.1018566718723,17.3520735727919,71.5078951934756,11.1400312337324,41.7866174292922,9.6,50276,72292,11.3,97.7,82.8354670459934,3.37,2.65,81.2165450121655,18.7834549878345,0
6037311100,2018,4051,1920,2131,47.3957047642557,22.4142187114293,66.6502098247346,10.9355714638361,53.5041464965238,3,111128,109707,4.7,95.1,18.5530085959885,3.2,2.41,97.0268310369833,2.97316896301668,0
6037311200,2018,3143,1609,1534,51.1931275851098,22.1126312440344,66.0197263760738,11.8676423798918,45.1035177688319,5.5,76048,85027,0.6,98.8,55.4095826893354,2.75,2.23,88.4526558891455,11.5473441108545,0
6037311400,2018,2279,1088,1191,47.740236946029,17.4199210179903,69.8551996489688,12.7248793330408,32.3413828032087,7.3,86726,120759,0.6,97.6,31.6950852557673,2.57,1.87,89.2197125256673,10.7802874743326,0
6037311600,2018,6733,3436,3297,51.0322293182831,15.0007426110203,79.8603891281747,5.13886826080499,53.0741416092708,7.4,70898,97338,4.1,91.3,73.2822477650064,2.08,1.83,71.0446106954835,28.9553893045165,0
6037237900,2018,4517,1808,2709,40.0265663050697,27.3854328093868,63.2056674784149,9.40889971219836,46.5526415863639,14.3,57298,66061,18.4,93.5,30.6957708049113,3.43,2.97,85.4403409090909,14.5596590909091,0
6037228600,2018,5125,2359,2766,46.0292682926829,35.9609756097561,60.7024390243902,3.33658536585366,53.3546945865556,10.1,42308,50484,37.9,94.9,71.305099394987,4.96,4.55,84.2968075927524,15.7031924072476,0
6037222600,2018,5456,3021,2435,55.3702346041056,17.2104105571848,76.649560117302,6.1400293255132,76.1741828523147,13.4,26277,39484,15.1,92.5,76.5969162995595,3.71,3.09,80.4308797127469,19.5691202872531,0
6037208904,2018,4114,2195,1919,53.3543996110841,26.2518230432669,63.5877491492465,10.1604278074866,57.7062706543623,6.6,26588,34781,36.4,91.3,91.3447782546495,NA,3.14,70.3087885985748,29.6912114014252,0
6037139703,2018,2872,1326,1546,46.1699164345404,28.4818941504178,58.7395543175487,12.7785515320334,37.4957324974201,4.9,123750,184621,6.1,93.8,16.9573643410853,3.03,2.6,71.8134715025907,28.1865284974093,0
6037123602,2018,3664,1687,1977,46.042576419214,18.9137554585153,71.6975982532751,9.38864628820961,50.3067733262142,5,55641,78953,17,100,66.4956011730205,2.42,2.82,82.0740740740741,17.9259259259259,0
6037122410,2018,3588,1818,1770,50.6688963210702,28.6231884057971,64.2976588628762,7.07915273132665,54.0509582915428,11.2,31397,46065,30.5,94.1,84.2465753424658,3.53,3.11,70.4565801253357,29.5434198746643,0
6037131300,2018,5430,2826,2604,52.0441988950276,25.8931860036832,66.1878453038674,7.91896869244936,58.7284338763231,5.4,68077,82046,12.8,95.7,26.3571990558615,4.08,5.41,95.8059210526316,4.19407894736842,0
6037115302,2018,4132,2155,1977,52.1539206195547,31.2197483059051,63.9399806389158,4.84027105517909,62.6184999564235,3.8,46544,67460,26.2,97.2,65.0369003690037,3.52,4.09,76.2310606060606,23.7689393939394,0
6037109700,2018,4568,2363,2205,51.7294220665499,24.6278458844133,68.0385288966725,7.33362521891419,68.4879068123334,9.5,98605,101552,5.4,96.9,13.9267767408471,3.25,3.86,87.6281112737921,12.3718887262079,0
6037241300,2018,2453,1206,1247,49.164288626172,29.2702812882185,62.4133713819812,8.31634732980024,64.5536493746519,2.5,44583,53832,26.2,94.1,47.911227154047,3.01,3.75,84.6774193548387,15.3225806451613,0
6037228410,2018,3469,1784,1685,51.4269241856443,32.631882386855,64.0530412222543,3.31507639089075,53.0747108121756,8.9,41375,53020,34.6,96.9,67.6037483266399,5.37,4.54,80.774550484094,19.225449515906,0
6037267402,2018,4941,2398,2543,48.5326856911556,7.77170613236187,85.9744990892532,6.25379477838494,42.2123252312933,4.9,74748,97540,0,96.4,81.4935064935065,1.54,1.87,73.8086442556335,26.1913557443665,0
6037204200,2018,3680,1930,1750,52.445652173913,35.7880434782609,58.804347826087,5.40760869565217,33.679643194707,5.8,32378,45504,32.9,94.7,81.3725490196078,3.73,3.82,92.6803013993541,7.31969860064586,0
6037206200,2018,3971,2023,1948,50.9443465122135,6.62301687232435,72.5761772853186,20.8008058423571,69.7716972350726,10.1,21250,54286,14.9,96.1,83.4434351775392,1.34,1.55,46.3224549439844,53.6775450560156,1
6037209820,2018,3262,1456,1806,44.6351931330472,38.749233599019,58.1238503985285,3.12691600245248,61.6343146147921,13,26392,40059,40.1,94.4,82.7272727272727,5.64,3.66,93.1956257594168,6.80437424058323,0
6037214600,2018,2520,1121,1399,44.484126984127,10.3968253968254,76.7063492063492,12.8968253968254,34.8144998740237,3.5,96875,140425,5.9,95,72.3389355742297,2.22,1.67,87.175572519084,12.824427480916,0
6037211420,2018,3452,1780,1672,51.5643105446118,20.8574739281576,74.6523754345307,4.4901506373117,71.5901843390367,2.8,43472,66885,15.8,91.9,74.8782185107864,3.2,2.45,87.1353777112939,12.8646222887061,0
6037191810,2018,3417,1854,1563,54.2581211589113,21.129645888206,75.1243781094527,3.74597600234123,61.9054874536748,10.1,47344,52084,23.1,87.1,83.6402266288952,1.73,2.82,70.7258064516129,29.2741935483871,0
6037192620,2018,3747,1988,1759,53.0557779556979,24.9532959701094,70.2161729383507,4.8305310915399,65.9193736984072,4.3,36722,48371,18.9,86,82.9468960359013,4.27,3.18,87.2679045092838,12.7320954907162,0
6037124500,2018,3057,1442,1615,47.1704285246974,23.3562315996075,69.708864900229,6.93490350016356,61.3721688956602,1.6,91667,126820,9.4,94.7,49.4845360824742,2.64,2.49,76.9642857142857,23.0357142857143,0
6037127910,2018,4960,2580,2380,52.0161290322581,29.1532258064516,63.4072580645161,7.43951612903226,54.3762113033299,10.8,41083,54374,15.9,90.8,78.3251231527094,3.76,3.26,61.7730496453901,38.2269503546099,0
6037123205,2018,2615,1440,1175,55.0669216061185,25.3154875717017,69.9043977055449,4.78011472275335,44.5291285384731,2.7,46295,61068,13.8,96.8,78.6989795918367,4.65,3.17,85.981308411215,14.018691588785,0
6037108103,2018,3153,1557,1596,49.3815413891532,19.092927370758,62.9559150015858,17.9511576276562,52.446831228853,1.3,159643,179376,2.2,95.5,10.6363636363636,3.05,2.6,58.4848484848485,41.5151515151515,0
6037293201,2018,6758,3283,3475,48.5794613791062,25.0813850251554,67.5643681562592,7.35424681858538,74.5301371798255,9.3,59760,70135,18.1,93.4,56.7138567138567,3.73,2.67,88.8122227698374,11.1877772301626,0
